cust_id,cust_price_sensitivity,cust_lifestage,total_spend,no_trans
CUST0000971298,MM,YA,303.02,54
CUST0000971355,MM,OF,81.87,9
CUST0000971633,UM,,1848.78,72
CUST0000971672,UM,OT,97.77,21
CUST0000971718,MM,YA,87.31,3
CUST0000971929,MM,OF,1078.07,47
CUST0000971991,UM,YA,995.74,85
CUST0000972049,MM,,30.79,9
CUST0000972119,UM,OT,48.05,8
CUST0000972290,LA,,531.39,66
CUST0000972938,MM,OT,90.34,22
CUST0000973403,MM,,14.49,2
CUST0000973965,MM,OF,2224.71,169
CUST0000974297,UM,OA,5025.58,251
CUST0000974365,MM,OT,26.33,1
CUST0000974519,MM,PE,542.49,61
CUST0000974546,MM,OT,1483.67,108
CUST0000974742,XX,OT,1.54,1
CUST0000974781,UM,OT,74.56,1
CUST0000974910,XX,OT,6.32,1
CUST0000975006,LA,OT,294.7,9
CUST0000975272,UM,,4059.79,512
CUST0000975317,XX,,0.96,1
CUST0000975676,UM,OT,930.48,65
CUST0000975797,LA,YA,339.51,38
CUST0000975940,UM,OF,7709.18,745
CUST0000976529,LA,YF,4170.73,684
CUST0000976555,XX,OT,23.41,4
CUST0000976731,LA,YF,325.0,49
CUST0000976863,MM,OT,41.89,2
CUST0000976866,LA,YF,89.63,5
CUST0000977162,LA,,389.46,31
CUST0000977193,LA,OT,716.23,127
CUST0000977551,LA,OF,1644.89,95
CUST0000977878,MM,OT,59.21,7
CUST0000977889,XX,,8.37,1
CUST0000978130,XX,OT,18.32,2
CUST0000978270,UM,OT,1964.85,68
CUST0000978286,LA,OT,644.93,60
CUST0000978795,MM,,2338.57,117
CUST0000978956,MM,OT,184.07,22
CUST0000979107,XX,OT,19.76,4
CUST0000979243,UM,YA,915.48,73
CUST0000979780,UM,OA,3650.38,163
CUST0000980026,MM,OT,706.8,34
CUST0000980244,LA,OT,2025.66,77
CUST0000980408,UM,YA,58.5,34
CUST0000980418,MM,OF,4965.49,281
CUST0000980514,XX,OT,2.36,1
CUST0000980779,UM,YF,544.28,47
CUST0000980958,MM,OT,14.29,1
CUST0000981494,UM,OT,139.54,5
CUST0000981542,LA,OT,849.97,103
CUST0000981610,LA,PE,134.29,32
CUST0000981759,XX,PE,10.42,3
CUST0000981826,MM,OT,1524.05,543
CUST0000981925,LA,OF,5147.89,148
CUST0000982155,XX,OT,15.16,5
CUST0000982560,MM,OT,345.62,36
CUST0000983323,UM,YA,250.25,35
CUST0000983579,MM,OT,17.92,2
CUST0000983830,MM,YF,1372.54,181
CUST0000983981,XX,OT,2.25,1
CUST0000984094,UM,PE,923.66,115
CUST0000984478,MM,OT,49.7,2
CUST0000984808,XX,OT,3.96,1
CUST0000984828,LA,OT,157.32,36
CUST0000984916,XX,OT,23.93,11
CUST0000984963,UM,OT,1142.53,74
CUST0000985022,UM,OT,634.62,96
CUST0000985163,UM,,866.51,137
CUST0000985355,LA,OT,28.26,1
CUST0000985379,MM,OA,1542.84,249
CUST0000985435,MM,OT,44.08,14
CUST0000985595,XX,OT,1.48,1
CUST0000985648,LA,,223.55,33
CUST0000986165,MM,YA,2232.54,220
CUST0000986262,UM,PE,679.17,181
CUST0000986342,XX,OT,1.95,1
CUST0000986591,MM,OT,1798.36,179
CUST0000986665,XX,OT,4.69,1
CUST0000986685,MM,OT,132.26,60
CUST0000987265,MM,,1305.97,122
CUST0000987542,UM,OA,1481.73,172
CUST0000987552,LA,YA,591.97,44
CUST0000987769,LA,YA,737.13,101
CUST0000987979,LA,,42.22,1
CUST0000988262,MM,OT,103.7,1
CUST0000988276,UM,OT,41.14,7
CUST0000988538,UM,OT,169.98,27
CUST0000989103,MM,OT,3508.3,79
CUST0000989268,LA,YA,41.05,10
CUST0000989318,MM,OT,3976.1,161
CUST0000989488,UM,YA,2286.65,89
CUST0000990044,LA,PE,1100.65,103
CUST0000990077,LA,OT,384.56,22
CUST0000990193,LA,OT,81.08,3
CUST0000990401,UM,OT,3260.02,232
CUST0000991150,XX,OT,8.13,1
CUST0000991195,LA,,401.53,90
CUST0000991337,UM,OT,534.14,46
CUST0000991376,UM,OA,302.62,81
CUST0000991565,LA,YF,99.22,45
CUST0000992117,XX,OT,0.53,1
CUST0000992272,MM,OT,10.39,4
CUST0000992313,UM,OF,5557.11,194
CUST0000992462,UM,OT,149.62,8
CUST0000992596,UM,YF,442.21,43
CUST0000992773,LA,,46.32,12
CUST0000992774,MM,,734.73,89
CUST0000993082,MM,OT,2199.16,154
CUST0000993271,UM,OT,2892.32,124
CUST0000993466,MM,YA,79.5,6
CUST0000993604,MM,YF,1558.47,186
CUST0000993716,MM,OT,111.41,1
CUST0000993845,XX,OT,8.29,1
CUST0000994026,XX,OT,5.26,1
CUST0000994092,MM,YA,3889.72,166
CUST0000994225,UM,OT,3314.47,319
CUST0000994273,MM,OT,89.09,30
CUST0000994325,LA,OT,25.26,2
CUST0000994430,LA,OT,29.71,7
CUST0000994456,LA,OT,2030.76,321
CUST0000994500,LA,PE,17.22,6
CUST0000994627,MM,OA,28.6,2
CUST0000995062,LA,OT,1641.37,130
CUST0000995323,LA,YA,4962.98,222
CUST0000995942,XX,OT,2.93,1
CUST0000996036,MM,,611.64,72
CUST0000996154,LA,OT,2271.33,171
CUST0000996270,MM,YF,1636.27,98
CUST0000996727,UM,OA,61.05,5
CUST0000996890,MM,OA,183.84,33
CUST0000997118,UM,OT,2376.98,288
CUST0000997386,UM,YA,450.64,81
CUST0000997464,MM,YF,2454.6,181
CUST0000997572,UM,OT,1028.19,22
CUST0000997627,LA,YA,1769.14,206
CUST0000998017,LA,OT,5718.9,926
CUST0000998609,XX,OT,53.86,14
CUST0000998851,MM,OT,394.92,23
CUST0000998907,UM,YF,3721.02,177
CUST0000999385,UM,OA,4252.77,313
CUST0000999786,MM,OT,802.52,130
